State,Division,Date,Value
District_of_Columbia,South_Atlantic,2019-11,269.0
Florida,South_Atlantic,2019-11,10374.0
Georgia,South_Atlantic,2019-11,3409.0
Maryland,South_Atlantic,2019-11,1163.0
North_Carolina,South_Atlantic,2019-11,5290.0
South_Carolina,South_Atlantic,2019-11,2434.0
Virginia,South_Atlantic,2019-11,2170.0
West_Virginia,South_Atlantic,2019-11,274.0
Alabama,East_South_Central,2019-11,1218.0
Kentucky,East_South_Central,2019-11,880.0
Mississippi,East_South_Central,2019-11,513.0
Tennessee,East_South_Central,2019-11,3237.0
Arkansas,West_South_Central,2019-11,1006.0
Louisiana,West_South_Central,2019-11,1127.0
Oklahoma,West_South_Central,2019-11,909.0
Texas,West_South_Central,2019-11,16880.0
Arizona,Mountain,2019-11,4175.0
Colorado,Mountain,2019-11,3606.0
Idaho,Mountain,2019-11,1383.0
Montana,Mountain,2019-11,242.0
Nevada,Mountain,2019-11,1087.0
New_Mexico,Mountain,2019-11,471.0
Utah,Mountain,2019-11,2584.0
Wyoming,Mountain,2019-11,113.0
Alaska,Pacific,2019-11,115.0
California,Pacific,2019-11,7630.0
Hawaii,Pacific,2019-11,179.0
Oregon,Pacific,2019-11,1124.0
Washington,Pacific,2019-11,5169.0
Connecticut,New_England,2019-10,1136.0
Maine,New_England,2019-10,439.0
Massachusetts,New_England,2019-10,1195.0
New_Hampshire,New_England,2019-10,252.0
Rhode_Island,New_England,2019-10,102.0
Vermont,New_England,2019-10,145.0
New_Jersey,Middle_Atlantic,2019-10,3786.0
New_York,Middle_Atlantic,2019-10,3976.0
Pennsylvania,Middle_Atlantic,2019-10,1903.0
Illinois,East_North_Central,2019-10,1746.0
Indiana,East_North_Central,2019-10,1960.0
Michigan,East_North_Central,2019-10,2298.0
Ohio,East_North_Central,2019-10,1870.0
Wisconsin,East_North_Central,2019-10,1763.0
Iowa,West_North_Central,2019-10,1699.0
Kansas,West_North_Central,2019-10,893.0
Minnesota,West_North_Central,2019-10,3547.0
Missouri,West_North_Central,2019-10,1808.0
Nebraska,West_North_Central,2019-10,610.0
North_Dakota,West_North_Central,2019-10,203.0
South_Dakota,West_North_Central,2019-10,688.0
Delaware,South_Atlantic,2019-10,519.0
District_of_Columbia,South_Atlantic,2019-10,773.0
Florida,South_Atlantic,2019-10,15381.0
Georgia,South_Atlantic,2019-10,5876.0
Maryland,South_Atlantic,2019-10,1522.0
North_Carolina,South_Atlantic,2019-10,6325.0
South_Carolina,South_Atlantic,2019-10,3044.0
Virginia,South_Atlantic,2019-10,1933.0
West_Virginia,South_Atlantic,2019-10,242.0
Alabama,East_South_Central,2019-10,1403.0
Kentucky,East_South_Central,2019-10,1265.0
Mississippi,East_South_Central,2019-10,668.0
Tennessee,East_South_Central,2019-10,4778.0
Arkansas,West_South_Central,2019-10,951.0
Louisiana,West_South_Central,2019-10,1489.0
Oklahoma,West_South_Central,2019-10,1072.0
Texas,West_South_Central,2019-10,19861.0
Arizona,Mountain,2019-10,4032.0
Colorado,Mountain,2019-10,4219.0
Idaho,Mountain,2019-10,1610.0
Montana,Mountain,2019-10,268.0
Nevada,Mountain,2019-10,1699.0
New_Mexico,Mountain,2019-10,598.0
Utah,Mountain,2019-10,2869.0
Wyoming,Mountain,2019-10,162.0
Alaska,Pacific,2019-10,130.0
California,Pacific,2019-10,10176.0
Hawaii,Pacific,2019-10,672.0
Oregon,Pacific,2019-10,2405.0
Washington,Pacific,2019-10,3768.0
Connecticut,New_England,2019-09,478.0
Maine,New_England,2019-09,360.0
Massachusetts,New_England,2019-09,869.0
New_Hampshire,New_England,2019-09,252.0
Rhode_Island,New_England,2019-09,137.0
Vermont,New_England,2019-09,109.0
New_Jersey,Middle_Atlantic,2019-09,3424.0
New_York,Middle_Atlantic,2019-09,2873.0
Pennsylvania,Middle_Atlantic,2019-09,1741.0
Illinois,East_North_Central,2019-09,1419.0
Indiana,East_North_Central,2019-09,1790.0
Michigan,East_North_Central,2019-09,2202.0
Ohio,East_North_Central,2019-09,2339.0
Wisconsin,East_North_Central,2019-09,1661.0
Iowa,West_North_Central,2019-09,1037.0
Kansas,West_North_Central,2019-09,699.0
Minnesota,West_North_Central,2019-09,1880.0
Missouri,West_North_Central,2019-09,1339.0
Nebraska,West_North_Central,2019-09,912.0
North_Dakota,West_North_Central,2019-09,570.0
South_Dakota,West_North_Central,2019-09,426.0
Delaware,South_Atlantic,2019-09,537.0
District_of_Columbia,South_Atlantic,2019-09,369.0
Florida,South_Atlantic,2019-09,15067.0
Georgia,South_Atlantic,2019-09,4420.0
Maryland,South_Atlantic,2019-09,1445.0
North_Carolina,South_Atlantic,2019-09,5589.0
South_Carolina,South_Atlantic,2019-09,2816.0
Virginia,South_Atlantic,2019-09,2403.0
West_Virginia,South_Atlantic,2019-09,256.0
Alabama,East_South_Central,2019-09,1423.0
Kentucky,East_South_Central,2019-09,1158.0
Mississippi,East_South_Central,2019-09,593.0
Tennessee,East_South_Central,2019-09,3329.0
Arkansas,West_South_Central,2019-09,906.0
Louisiana,West_South_Central,2019-09,1436.0
Oklahoma,West_South_Central,2019-09,1010.0
Texas,West_South_Central,2019-09,16452.0
Arizona,Mountain,2019-09,3302.0
Colorado,Mountain,2019-09,3299.0
Idaho,Mountain,2019-09,1194.0
Montana,Mountain,2019-09,371.0
Nevada,Mountain,2019-09,1378.0
New_Mexico,Mountain,2019-09,362.0
Utah,Mountain,2019-09,2508.0
Wyoming,Mountain,2019-09,163.0
Alaska,Pacific,2019-09,193.0
California,Pacific,2019-09,9920.0
Hawaii,Pacific,2019-09,370.0
Oregon,Pacific,2019-09,2013.0
Washington,Pacific,2019-09,4121.0
Connecticut,New_England,2019-08,376.0
Maine,New_England,2019-08,478.0
Massachusetts,New_England,2019-08,1179.0
New_Hampshire,New_England,2019-08,710.0
Rhode_Island,New_England,2019-08,84.0
Vermont,New_England,2019-08,183.0
New_Jersey,Middle_Atlantic,2019-08,4085.0
New_York,Middle_Atlantic,2019-08,3708.0
Pennsylvania,Middle_Atlantic,2019-08,2253.0
Illinois,East_North_Central,2019-08,1529.0
Indiana,East_North_Central,2019-08,2172.0
Michigan,East_North_Central,2019-08,1644.0
Ohio,East_North_Central,2019-08,2502.0
Wisconsin,East_North_Central,2019-08,1635.0
Iowa,West_North_Central,2019-08,1409.0
Kansas,West_North_Central,2019-08,927.0
Minnesota,West_North_Central,2019-08,3304.0
Missouri,West_North_Central,2019-08,1710.0
Nebraska,West_North_Central,2019-08,798.0
North_Dakota,West_North_Central,2019-08,335.0
South_Dakota,West_North_Central,2019-08,427.0
Delaware,South_Atlantic,2019-08,512.0
District_of_Columbia,South_Atlantic,2019-08,384.0
Florida,South_Atlantic,2019-08,15187.0
Georgia,South_Atlantic,2019-08,4342.0
Maryland,South_Atlantic,2019-08,1289.0
North_Carolina,South_Atlantic,2019-08,6209.0
South_Carolina,South_Atlantic,2019-08,3187.0
Virginia,South_Atlantic,2019-08,3703.0
West_Virginia,South_Atlantic,2019-08,315.0
Alabama,East_South_Central,2019-08,1470.0
Kentucky,East_South_Central,2019-08,1303.0
Mississippi,East_South_Central,2019-08,644.0
Tennessee,East_South_Central,2019-08,3943.0
Arkansas,West_South_Central,2019-08,2195.0
Louisiana,West_South_Central,2019-08,1497.0
Oklahoma,West_South_Central,2019-08,1173.0
Texas,West_South_Central,2019-08,19405.0
Arizona,Mountain,2019-08,4027.0
Colorado,Mountain,2019-08,3161.0
Idaho,Mountain,2019-08,1747.0
Montana,Mountain,2019-08,347.0
Nevada,Mountain,2019-08,1404.0
New_Mexico,Mountain,2019-08,468.0
Utah,Mountain,2019-08,2821.0
Wyoming,Mountain,2019-08,183.0
Alaska,Pacific,2019-08,186.0
California,Pacific,2019-08,8843.0
Hawaii,Pacific,2019-08,307.0
Oregon,Pacific,2019-08,1919.0
Washington,Pacific,2019-08,4133.0
Connecticut,New_England,2019-07,435.0
Maine,New_England,2019-07,466.0
Massachusetts,New_England,2019-07,1289.0
New_Hampshire,New_England,2019-07,353.0
Rhode_Island,New_England,2019-07,113.0
Vermont,New_England,2019-07,131.0
New_Jersey,Middle_Atlantic,2019-07,2502.0
New_York,Middle_Atlantic,2019-07,3694.0
Pennsylvania,Middle_Atlantic,2019-07,2146.0
Illinois,East_North_Central,2019-07,2095.0
Indiana,East_North_Central,2019-07,1861.0
Michigan,East_North_Central,2019-07,1890.0
Ohio,East_North_Central,2019-07,1839.0
Wisconsin,East_North_Central,2019-07,1547.0
Iowa,West_North_Central,2019-07,1042.0
Kansas,West_North_Central,2019-07,622.0
Minnesota,West_North_Central,2019-07,2383.0
Missouri,West_North_Central,2019-07,1307.0
Nebraska,West_North_Central,2019-07,416.0
North_Dakota,West_North_Central,2019-07,288.0
South_Dakota,West_North_Central,2019-07,414.0
Delaware,South_Atlantic,2019-07,624.0
District_of_Columbia,South_Atlantic,2019-07,997.0
Florida,South_Atlantic,2019-07,13109.0
Georgia,South_Atlantic,2019-07,4151.0
Maryland,South_Atlantic,2019-07,1279.0
North_Carolina,South_Atlantic,2019-07,5746.0
South_Carolina,South_Atlantic,2019-07,3091.0
Virginia,South_Atlantic,2019-07,3263.0
West_Virginia,South_Atlantic,2019-07,323.0
Alabama,East_South_Central,2019-07,1556.0
Kentucky,East_South_Central,2019-07,1320.0
Mississippi,East_South_Central,2019-07,679.0
Tennessee,East_South_Central,2019-07,3696.0
Arkansas,West_South_Central,2019-07,996.0
Louisiana,West_South_Central,2019-07,1454.0
Oklahoma,West_South_Central,2019-07,1107.0
Texas,West_South_Central,2019-07,17515.0
Arizona,Mountain,2019-07,3918.0
Colorado,Mountain,2019-07,3848.0
Idaho,Mountain,2019-07,1671.0
Montana,Mountain,2019-07,319.0
Nevada,Mountain,2019-07,1865.0
New_Mexico,Mountain,2019-07,484.0
Utah,Mountain,2019-07,2207.0
Wyoming,Mountain,2019-07,173.0
Alaska,Pacific,2019-07,182.0
California,Pacific,2019-07,9924.0
Hawaii,Pacific,2019-07,270.0
Oregon,Pacific,2019-07,1749.0
Washington,Pacific,2019-07,4428.0
Connecticut,New_England,2019-06,336.0
Maine,New_England,2019-06,421.0
Massachusetts,New_England,2019-06,1378.0
New_Hampshire,New_England,2019-06,329.0
Rhode_Island,New_England,2019-06,102.0
Vermont,New_England,2019-06,118.0
New_Jersey,Middle_Atlantic,2019-06,2715.0
New_York,Middle_Atlantic,2019-06,3684.0
Pennsylvania,Middle_Atlantic,2019-06,2687.0
Illinois,East_North_Central,2019-06,1284.0
Indiana,East_North_Central,2019-06,2141.0
Michigan,East_North_Central,2019-06,1832.0
Ohio,East_North_Central,2019-06,1907.0
Wisconsin,East_North_Central,2019-06,1514.0
Iowa,West_North_Central,2019-06,1427.0
Kansas,West_North_Central,2019-06,611.0
Minnesota,West_North_Central,2019-06,2208.0
Missouri,West_North_Central,2019-06,1131.0
Nebraska,West_North_Central,2019-06,779.0
North_Dakota,West_North_Central,2019-06,219.0
South_Dakota,West_North_Central,2019-06,395.0
Delaware,South_Atlantic,2019-06,636.0
District_of_Columbia,South_Atlantic,2019-06,130.0
Florida,South_Atlantic,2019-06,10983.0
Georgia,South_Atlantic,2019-06,4056.0
Maryland,South_Atlantic,2019-06,1741.0
North_Carolina,South_Atlantic,2019-06,6114.0
South_Carolina,South_Atlantic,2019-06,2774.0
Virginia,South_Atlantic,2019-06,2918.0
West_Virginia,South_Atlantic,2019-06,283.0
Alabama,East_South_Central,2019-06,1395.0
Kentucky,East_South_Central,2019-06,953.0
Mississippi,East_South_Central,2019-06,568.0
Tennessee,East_South_Central,2019-06,3046.0
Arkansas,West_South_Central,2019-06,923.0
Louisiana,West_South_Central,2019-06,1258.0
Oklahoma,West_South_Central,2019-06,858.0
Texas,West_South_Central,2019-06,15176.0
Arizona,Mountain,2019-06,4359.0
Colorado,Mountain,2019-06,3902.0
Idaho,Mountain,2019-06,1222.0
Montana,Mountain,2019-06,364.0
Nevada,Mountain,2019-06,2230.0
New_Mexico,Mountain,2019-06,418.0
Utah,Mountain,2019-06,2883.0
Wyoming,Mountain,2019-06,181.0
Alaska,Pacific,2019-06,139.0
California,Pacific,2019-06,9014.0
Hawaii,Pacific,2019-06,338.0
Oregon,Pacific,2019-06,1283.0
Washington,Pacific,2019-06,3647.0
Connecticut,New_England,2019-05,341.0
Maine,New_England,2019-05,431.0
Massachusetts,New_England,2019-05,1069.0
New_Hampshire,New_England,2019-05,251.0
Rhode_Island,New_England,2019-05,107.0
Vermont,New_England,2019-05,113.0
New_Jersey,Middle_Atlantic,2019-05,2411.0
New_York,Middle_Atlantic,2019-05,2599.0
Pennsylvania,Middle_Atlantic,2019-05,1872.0
Illinois,East_North_Central,2019-05,2094.0
Indiana,East_North_Central,2019-05,1838.0
Michigan,East_North_Central,2019-05,2387.0
Ohio,East_North_Central,2019-05,1759.0
Wisconsin,East_North_Central,2019-05,1642.0
Iowa,West_North_Central,2019-05,1113.0
Kansas,West_North_Central,2019-05,782.0
Minnesota,West_North_Central,2019-05,3281.0
Missouri,West_North_Central,2019-05,1431.0
Nebraska,West_North_Central,2019-05,905.0
North_Dakota,West_North_Central,2019-05,314.0
South_Dakota,West_North_Central,2019-05,400.0
Delaware,South_Atlantic,2019-05,586.0
District_of_Columbia,South_Atlantic,2019-05,698.0
Florida,South_Atlantic,2019-05,12393.0
Georgia,South_Atlantic,2019-05,4346.0
Maryland,South_Atlantic,2019-05,2244.0
North_Carolina,South_Atlantic,2019-05,7763.0
South_Carolina,South_Atlantic,2019-05,3617.0
Virginia,South_Atlantic,2019-05,2761.0
West_Virginia,South_Atlantic,2019-05,509.0
Alabama,East_South_Central,2019-05,1296.0
Kentucky,East_South_Central,2019-05,1304.0
Mississippi,East_South_Central,2019-05,701.0
Tennessee,East_South_Central,2019-05,4487.0
Arkansas,West_South_Central,2019-05,945.0
Louisiana,West_South_Central,2019-05,1303.0
Oklahoma,West_South_Central,2019-05,980.0
Texas,West_South_Central,2019-05,19081.0
Arizona,Mountain,2019-05,4282.0
Colorado,Mountain,2019-05,3653.0
Idaho,Mountain,2019-05,1751.0
Montana,Mountain,2019-05,367.0
Nevada,Mountain,2019-05,1673.0
New_Mexico,Mountain,2019-05,474.0
Utah,Mountain,2019-05,2799.0
Wyoming,Mountain,2019-05,240.0
Alaska,Pacific,2019-05,192.0
California,Pacific,2019-05,9883.0
Hawaii,Pacific,2019-05,866.0
Oregon,Pacific,2019-05,1658.0
Washington,Pacific,2019-05,4339.0
Connecticut,New_England,2019-04,721.0
Maine,New_England,2019-04,318.0
Massachusetts,New_England,2019-04,1021.0
New_Hampshire,New_England,2019-04,280.0
Rhode_Island,New_England,2019-04,86.0
Vermont,New_England,2019-04,179.0
New_Jersey,Middle_Atlantic,2019-04,1900.0
New_York,Middle_Atlantic,2019-04,3752.0
Pennsylvania,Middle_Atlantic,2019-04,1936.0
Illinois,East_North_Central,2019-04,3378.0
Indiana,East_North_Central,2019-04,2130.0
Michigan,East_North_Central,2019-04,2035.0
Ohio,East_North_Central,2019-04,2133.0
Wisconsin,East_North_Central,2019-04,1967.0
Iowa,West_North_Central,2019-04,1000.0
Kansas,West_North_Central,2019-04,869.0
Minnesota,West_North_Central,2019-04,2570.0
Missouri,West_North_Central,2019-04,1107.0
Nebraska,West_North_Central,2019-04,734.0
North_Dakota,West_North_Central,2019-04,281.0
South_Dakota,West_North_Central,2019-04,450.0
Delaware,South_Atlantic,2019-04,413.0
District_of_Columbia,South_Atlantic,2019-04,473.0
Florida,South_Atlantic,2019-04,14518.0
Georgia,South_Atlantic,2019-04,4440.0
Maryland,South_Atlantic,2019-04,1805.0
North_Carolina,South_Atlantic,2019-04,5588.0
South_Carolina,South_Atlantic,2019-04,3114.0
Virginia,South_Atlantic,2019-04,3186.0
West_Virginia,South_Atlantic,2019-04,227.0
Alabama,East_South_Central,2019-04,1500.0
Kentucky,East_South_Central,2019-04,1245.0
Mississippi,East_South_Central,2019-04,593.0
Tennessee,East_South_Central,2019-04,2948.0
Arkansas,West_South_Central,2019-04,758.0
Louisiana,West_South_Central,2019-04,1442.0
Oklahoma,West_South_Central,2019-04,904.0
Texas,West_South_Central,2019-04,15895.0
Arizona,Mountain,2019-04,4590.0
Colorado,Mountain,2019-04,3593.0
Idaho,Mountain,2019-04,1365.0
Montana,Mountain,2019-04,413.0
Nevada,Mountain,2019-04,1310.0
New_Mexico,Mountain,2019-04,484.0
Utah,Mountain,2019-04,2608.0
Wyoming,Mountain,2019-04,207.0
Alaska,Pacific,2019-04,150.0
California,Pacific,2019-04,9045.0
Hawaii,Pacific,2019-04,153.0
Oregon,Pacific,2019-04,1820.0
Washington,Pacific,2019-04,5077.0
Connecticut,New_England,2019-03,491.0
Maine,New_England,2019-03,618.0
Massachusetts,New_England,2019-03,1026.0
New_Hampshire,New_England,2019-03,264.0
Rhode_Island,New_England,2019-03,66.0
Vermont,New_England,2019-03,148.0
New_Jersey,Middle_Atlantic,2019-03,2288.0
New_York,Middle_Atlantic,2019-03,2699.0
Pennsylvania,Middle_Atlantic,2019-03,1855.0
Illinois,East_North_Central,2019-03,1192.0
Indiana,East_North_Central,2019-03,1642.0
Michigan,East_North_Central,2019-03,2053.0
Ohio,East_North_Central,2019-03,1873.0
Wisconsin,East_North_Central,2019-03,1128.0
Iowa,West_North_Central,2019-03,617.0
Kansas,West_North_Central,2019-03,507.0
Minnesota,West_North_Central,2019-03,2136.0
Missouri,West_North_Central,2019-03,1787.0
Nebraska,West_North_Central,2019-03,572.0
North_Dakota,West_North_Central,2019-03,86.0
South_Dakota,West_North_Central,2019-03,269.0
Delaware,South_Atlantic,2019-03,508.0
District_of_Columbia,South_Atlantic,2019-03,250.0
Florida,South_Atlantic,2019-03,11661.0
Georgia,South_Atlantic,2019-03,4690.0
Maryland,South_Atlantic,2019-03,1788.0
North_Carolina,South_Atlantic,2019-03,5174.0
South_Carolina,South_Atlantic,2019-03,2734.0
Virginia,South_Atlantic,2019-03,2496.0
West_Virginia,South_Atlantic,2019-03,327.0
Alabama,East_South_Central,2019-03,1283.0
Kentucky,East_South_Central,2019-03,811.0
Mississippi,East_South_Central,2019-03,585.0
Tennessee,East_South_Central,2019-03,3877.0
Arkansas,West_South_Central,2019-03,746.0
Louisiana,West_South_Central,2019-03,1496.0
Oklahoma,West_South_Central,2019-03,1279.0
Texas,West_South_Central,2019-03,15852.0
Arizona,Mountain,2019-03,3691.0
Colorado,Mountain,2019-03,3078.0
Idaho,Mountain,2019-03,1125.0
Montana,Mountain,2019-03,316.0
Nevada,Mountain,2019-03,1100.0
New_Mexico,Mountain,2019-03,398.0
Utah,Mountain,2019-03,1751.0
Wyoming,Mountain,2019-03,138.0
Alaska,Pacific,2019-03,120.0
California,Pacific,2019-03,8345.0
Hawaii,Pacific,2019-03,247.0
Oregon,Pacific,2019-03,2252.0
Washington,Pacific,2019-03,4294.0
Connecticut,New_England,2019-02,310.0
Maine,New_England,2019-02,380.0
Massachusetts,New_England,2019-02,816.0
New_Hampshire,New_England,2019-02,161.0
Rhode_Island,New_England,2019-02,70.0
Vermont,New_England,2019-02,134.0
New_Jersey,Middle_Atlantic,2019-02,1520.0
New_York,Middle_Atlantic,2019-02,2924.0
Pennsylvania,Middle_Atlantic,2019-02,1686.0
Illinois,East_North_Central,2019-02,1229.0
Indiana,East_North_Central,2019-02,1279.0
Michigan,East_North_Central,2019-02,1611.0
Ohio,East_North_Central,2019-02,1506.0
Wisconsin,East_North_Central,2019-02,734.0
Iowa,West_North_Central,2019-02,248.0
Kansas,West_North_Central,2019-02,366.0
Minnesota,West_North_Central,2019-02,1558.0
Missouri,West_North_Central,2019-02,838.0
Nebraska,West_North_Central,2019-02,404.0
North_Dakota,West_North_Central,2019-02,32.0
South_Dakota,West_North_Central,2019-02,124.0
Delaware,South_Atlantic,2019-02,534.0
District_of_Columbia,South_Atlantic,2019-02,954.0
Florida,South_Atlantic,2019-02,11099.0
Georgia,South_Atlantic,2019-02,4422.0
Maryland,South_Atlantic,2019-02,930.0
North_Carolina,South_Atlantic,2019-02,5092.0
South_Carolina,South_Atlantic,2019-02,2815.0
Virginia,South_Atlantic,2019-02,2610.0
West_Virginia,South_Atlantic,2019-02,265.0
Alabama,East_South_Central,2019-02,1089.0
Kentucky,East_South_Central,2019-02,770.0
Mississippi,East_South_Central,2019-02,410.0
Tennessee,East_South_Central,2019-02,2502.0
Arkansas,West_South_Central,2019-02,954.0
Louisiana,West_South_Central,2019-02,1347.0
Oklahoma,West_South_Central,2019-02,1101.0
Texas,West_South_Central,2019-02,14511.0
Arizona,Mountain,2019-02,2897.0
Colorado,Mountain,2019-02,2676.0
Idaho,Mountain,2019-02,789.0
Montana,Mountain,2019-02,134.0
Nevada,Mountain,2019-02,1335.0
New_Mexico,Mountain,2019-02,444.0
Utah,Mountain,2019-02,1570.0
Wyoming,Mountain,2019-02,124.0
Alaska,Pacific,2019-02,88.0
California,Pacific,2019-02,6228.0
Hawaii,Pacific,2019-02,246.0
Oregon,Pacific,2019-02,1544.0
Washington,Pacific,2019-02,2284.0
Connecticut,New_England,2019-01,278.0
Maine,New_England,2019-01,357.0
Massachusetts,New_England,2019-01,819.0
New_Hampshire,New_England,2019-01,338.0
Rhode_Island,New_England,2019-01,67.0
Vermont,New_England,2019-01,73.0
New_Jersey,Middle_Atlantic,2019-01,1778.0
New_York,Middle_Atlantic,2019-01,4036.0
Pennsylvania,Middle_Atlantic,2019-01,1353.0
Illinois,East_North_Central,2019-01,1296.0
Indiana,East_North_Central,2019-01,1528.0
Michigan,East_North_Central,2019-01,1187.0
Ohio,East_North_Central,2019-01,1095.0
Wisconsin,East_North_Central,2019-01,726.0
Iowa,West_North_Central,2019-01,425.0
Kansas,West_North_Central,2019-01,428.0
Minnesota,West_North_Central,2019-01,1352.0
Missouri,West_North_Central,2019-01,1098.0
Nebraska,West_North_Central,2019-01,621.0
North_Dakota,West_North_Central,2019-01,45.0
South_Dakota,West_North_Central,2019-01,182.0
Delaware,South_Atlantic,2019-01,604.0
District_of_Columbia,South_Atlantic,2019-01,591.0
Florida,South_Atlantic,2019-01,11190.0
Georgia,South_Atlantic,2019-01,4045.0
